news_title,news_link,news_img_links
"India vs Bangladesh, FIFA WCQ Highlights: Chhetri guides India to a 2-0 victory",https://news.google.com/./articles/CAIiEEv9SLb1qPoCXQehK_hWXm4qGAgEKg8IACoHCAow3rvTBDD89X4woLbmBQ?uo=CAUif2h0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9zcG9ydHMvZm9vdGJhbGwvaW5kaWEtdnMtYmFuZ2xhZGVzaC1maWZhLTIwMjItd29ybGQtY3VwLXF1YWxpZmllci1saXZlLXNjb3JlLXVwZGF0ZXMtNzM0ODA4NS_SAQA&hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/T8TH5Lmql1p-vUUIOVl2ZuYkV91LEU2S_WBfuYfrqf0wlpWmOXn6L0ntZNdeGfy7rq6PqvRo4gKV5lF70ho=-p-df-h100-w100-rw
EURO 2020 | Italy to kneel against Belgium despite ‘not sharing’ BLM campaign - Football Italia,https://news.google.com/./articles/CBMiZmh0dHBzOi8vZm9vdGJhbGwtaXRhbGlhLm5ldC9ldXJvLTIwMjAtaXRhbHktdG8ta25lZWwtYWdhaW5zdC1iZWxnaXVtLWRlc3BpdGUtbm90LXNoYXJpbmctYmxtLWNhbXBhaWduL9IBamh0dHBzOi8vZm9vdGJhbGwtaXRhbGlhLm5ldC9ldXJvLTIwMjAtaXRhbHktdG8ta25lZWwtYWdhaW5zdC1iZWxnaXVtLWRlc3BpdGUtbm90LXNoYXJpbmctYmxtLWNhbXBhaWduL2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh6.googleusercontent.com/proxy/38UTataJCzsOx8K5_uOloFptTuf8KBawEriWarBkcS1XU2s3OEc8xzhjeRY0N67yrboAUYRimBTvHMZHhBdBNlEusMzl2Bpvt55Ix7A-TfqApo6nGMLTHG-YGKrfvJAo=-p-df-h100-w100-rw
Hawkeye Football Countdown: #70 Beau Stephens,https://news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LmJsYWNraGVhcnRnb2xkcGFudHMuY29tLzIwMjEvNi8yOC8yMjU1NDM3MC9pb3dhLWhhd2tleWUtZm9vdGJhbGwtY291bnRkb3duLXRvLWtpY2tvZmYtNzAtYmVhdS1zdGVwaGVucy1iaGdw0gGEAWh0dHBzOi8vd3d3LmJsYWNraGVhcnRnb2xkcGFudHMuY29tL3BsYXRmb3JtL2FtcC8yMDIxLzYvMjgvMjI1NTQzNzAvaW93YS1oYXdrZXllLWZvb3RiYWxsLWNvdW50ZG93bi10by1raWNrb2ZmLTcwLWJlYXUtc3RlcGhlbnMtYmhncA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh6.googleusercontent.com/proxy/uIHQrL4O8mO4pQa_FSEGSvU6e7fIBvtSgBpivju5N4XbkChcJfmZTdssWEPldXLnnOI2_WzXMo2xiyJN1mbGLJnX8k1gbzGppgx0uTqWRdHQe1JKye3tUR48khpQameW4ofvRVu2ccjwx0v9aAz49jQyx7hMiudQ_1oOJFMUz-OKzVyPBHtxlyO_URAQkkr_a-WHtmx1ZCe6dzT2qLoMVvkf3g2QJX297JCOCXqZOlEWasj4aDaPRJ_ND4w=-p-df-h100-w100-rw
StoryCast '21: A football fairytale - the lower league minnows who shook up the establishment,https://news.google.com/./articles/CBMifWh0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L3N0b3J5Y2FzdC0yMS1hLWZvb3RiYWxsLWZhaXJ5dGFsZS10aGUtbG93ZXItbGVhZ3VlLW1pbm5vd3Mtd2hvLXNob29rLXVwLXRoZS1lc3RhYmxpc2htZW50LTEyMzM3NjY00gGBAWh0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L2FtcC9zdG9yeWNhc3QtMjEtYS1mb290YmFsbC1mYWlyeXRhbGUtdGhlLWxvd2VyLWxlYWd1ZS1taW5ub3dzLXdoby1zaG9vay11cC10aGUtZXN0YWJsaXNobWVudC0xMjMzNzY2NA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh4.googleusercontent.com/proxy/wUxAfcXFXDsEjtG4retgT8AOt2d3ryjD8YSx13F-hnpxte2Rt6ofp4EcbvqPfboF6rSsuOolKiIHGBvwsl-lZvrCtP2VM6sIYI9lma8GscODHNsgBtt8WjPS5oJOlkXFRQ=-p-df-h100-w100-rw
Hazard's return gives Belgium a dilemma at Euro 2020,https://news.google.com/./articles/CAIiEHI0PpprSon5ZdTNDCxX8fEqFggEKg4IACoGCAoww7k_MMevCDD4gD0?uo=CAUid2h0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9zcG9ydHMvZm9vdGJhbGwvaGF6YXJkcy1yZXR1cm4tZ2l2ZXMtYmVsZ2l1bS1hLWRpbGVtbWEtYXQtZXVyby0yMDIwLTEwMTYyNDM4NDA2NzY4OC5odG1s0gEA&hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/JsmAiIN-t3d2GJAClj9jFBgexaOqQFIuEbwaM59gwIDnNX9GKlbDaWmsFGdHWIKOn5wbRN5IB-pql9wlVVNE=-p-df-h100-w100-rw
Football news - 'No one is angry with him' - Didier Deschamps on Kylian Mbappe penalty miss,https://news.google.com/./articles/CAIiEGaOv4-TiocV0ASFc3I7kxgqGQgEKhAIACoHCAowur-YCzDxybADMIPd0AY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/kxxanyYzFDhmcOL-TmHFXL2mT9DU5cK_aE_7Ijfl4PvYKewJ2UM8UhJNSASqdqD9GO4Y2ryGjZ38NtEL=-p-df-h100-w100-rw
Roberto Mancini's Italy could transform international football by succeeding at Euro 2020 with an attacking game,https://news.google.com/./articles/CAIiEC5PXrt_kI-zODaeuPjNDzgqGQgEKhAIACoHCAow2LCYCzDvurADMI6l0AY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/YikSQp3WOooA2-171n0JV0eSuMja512RvUYldeC4jK_ADQS62Uq3NUzmxM6N-AZTNgMp3lXQt5VSYNxHqA=-p-df-h100-w100-rw
Ronaldo becomes joint-top scorer in men's international football with brace against France,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LmdvYWwuY29tL2VuLWluL25ld3Mvcm9uYWxkby1iZWNvbWVzLWpvaW50LXRvcC1zY29yZXItaW4taW50ZXJuYXRpb25hbC1mb290YmFsbC9mejdzeHptajdkMXQxdWgxeHI0aWZpN3h60gF4aHR0cHM6Ly93d3cuZ29hbC5jb20vZW4taW4vYW1wL25ld3Mvcm9uYWxkby1iZWNvbWVzLWpvaW50LXRvcC1zY29yZXItaW4taW50ZXJuYXRpb25hbC1mb290YmFsbC9mejdzeHptajdkMXQxdWgxeHI0aWZpN3h6?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh4.googleusercontent.com/proxy/Dn_F93nYiIxLo2xffGvW5EjpsW_-_b8KpsU7h-yPQzRDghXRhznDP7uZjrLR1UUIbrP9VqLLhDFF8VjKloz3bpLnoWfa901JeTF6tGVs-EmPUd88wAd49suACIRt3QvpWyHFdPxUP9H5SYOxB8VAQCXPd03BdAFiJndg2GE9jZtdTJuCnBgrIoiBa2Q6BGkdF75zMx6UVbAEvuKIRq4lHZD9jZXNOnn8M5vUWDuuDeNrh8lbGF8=-p-df-h100-w100-rw
Gareth Bale Rules Out Retirement With World Cup In Mind,https://news.google.com/./articles/CAIiEM-hZxPkaNCga60k4hgEciIqGQgEKhAIACoHCAow8ufcCjCPis8BMIXs5gU?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/Q6_vk4RUH2kK5WtonjEX1PTCPhCN89qcJW7CtL7B7Q3CFH5XQUYOnpydTr3PSVwaiXjIXFPBbX5OZ-tkUI5K=-p-df-h100-w100-rw
"'Stop using cancer as a swearword', charity tells football fans - DutchNews.nl",https://news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmR1dGNobmV3cy5ubC9uZXdzLzIwMjEvMDYvc3RvcC11c2luZy1jYW5jZXItYXMtYS1zd2VhcndvcmQtY2hhcml0eS10ZWxscy1mb290YmFsbC1mYW5zL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/UopHfQVMq6mPnAh_--BrQrY1QL5X2bTPar7omp2d4qkzMqTXUQyh11zFNefYAGLfLSu5FS-qmceGs_4v-NT8oNYYcz_UM1vX2g_ckJMBGc1jeOpUe3kbJrgKaplKLtcpp9gIjjxEVjdtNWqNcJ8QM2m-XOA7BO-kvRk=-p-df-h100-w100-rw
EURO 2020 Fantasy Football Team of the Group Stage,https://news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LnVlZmEuY29tL3VlZmFldXJvLTIwMjAvbmV3cy8wMjZhLTEyOThlYTUxMjM2MC04ZGRiOGI0ZjQ1NWItMTAwMC0tZmFudGFzeS10ZWFtLW9mLXRoZS1ncm91cC1zdGFnZS_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/d7A9WwvdSRHEl1lvj_o3PvBmQMLn8tm92mJDZwvn8m95tr4_hjIg9ggc3clwgI4ItoB1-ysRkYw1dj6npRhnYFQxemOhhgDycUh2JxUtfzLpNJnEx6l_RdZkJa7wRglwLmJ35HyRPEN07O2hlE5WdUj7j25FJ-_XqaTniMlTjFFz4ehEuBmk0QY_aYQ7v2xdDwfMPw=-p-df-h100-w100-rw
Clemson football: Tigers will have best 1-2-3 punch in college football,https://news.google.com/./articles/CAIiEEg91p31FoLaunkknb71wzQqGQgEKhAIACoHCAowu-OVCzDeha0DMKWz6wY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/2llZJXE6J8sT6L197s7fgPrSDL8aItMw4zne0HY2yOsH5wj9YTfJK1EjdtJKRoeX_4X3brd_Dx62N9Oe2d4=-p-df-h100-w100-rw
Covid: Football clubs open up for 'grab a jab' weekend,https://news.google.com/./articles/CBMiPWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWJlZHMtYnVja3MtaGVydHMtNTc2MjMyMDHSAUFodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1iZWRzLWJ1Y2tzLWhlcnRzLTU3NjIzMjAxLmFtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh6.googleusercontent.com/proxy/s4Ooh8HO6lwegq_EvLm2UxKLVbBhnpqG3y7Wn1p7Qj2N30Lt-rKzyCB27nrJ1xhoH0m7M6yHkH1_5rdS-s9fguQSlkTl2OcubYPqjgmeDLKWQIfVzc1IUKWwScmd0aRqmibyTxWeB4gGjo_6FP75=-p-df-h100-w100-rw
2021 Dolphins Fantasy Football Preview: Tua Tagovailoa has everything he needs to be a star,https://news.google.com/./articles/CAIiEF6oAdi2U_b5Y9UZJIcXdz0qFggEKg4IACoGCAow5tYTMODEAjDyugQ?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/Zx_Ddk6RxBK0mGtPbpZWNsE7dt4xZd-_xVbRTxZ84RAzvceo51Qu1OAqUGk0nE0xAkZ-ZdnViDXvbzqS=-p-df-h100-w100-rw
"Tennessee football: Kaidon Salter addresses dismissal, transfer on Twitter",https://news.google.com/./articles/CAIiEIIW40ujiC6uwq73v7JQb2UqGQgEKhAIACoHCAow_deVCzCF-qwDMK6v6wY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/0D0IuybHRo8LC5OYa-RJtcdCFxbgokJCUw_lfxfR9DFU2b1TUKu9heEBbdEq4LgTXxWaRD1Pg4qlGlZikxw=-p-df-h100-w100-rw
"Stan Sport secures UEFA Champions League, fragments football streaming landscape",https://news.google.com/./articles/CAIiEOtKqIShy0_p5c6RD5gVKCoqGQgEKhAIACoHCAowxqmICzDg_IYDMObfmwY?uo=CAUijgFodHRwczovL3d3dy5zbWguY29tLmF1L2J1c2luZXNzL2NvbXBhbmllcy9zdGFuLXNwb3J0LXNlY3VyZXMtdWVmYS1jaGFtcGlvbnMtbGVhZ3VlLWZyYWdtZW50cy1mb290YmFsbC1zdHJlYW1pbmctbGFuZHNjYXBlLTIwMjEwNjI3LXA1ODRsNS5odG1s0gEA&hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/amANEzDpi7J0tJ-WSu1LWbXDPJPT8QoF9ITJ_jEXp04dDaI6cpn9auoi3Ld-_N7miuvm8PyXI-lX8b4XbA=-p-df-h100-w100-rw
"Players, fans will both suffer from too much football: Robert Lewandowski",https://news.google.com/./articles/CBMidmh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9zcG9ydHMvZm9vdGJhbGwvcm9iZXJ0LWxld2FuZG93c2tpLXBsYXllcnMtZmFucy10b28tbXVjaC1mb290YmFsbC1zdWZmZXJpbmctNzMzOTQ3Mi_SAXtodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvc3BvcnRzL2Zvb3RiYWxsL3JvYmVydC1sZXdhbmRvd3NraS1wbGF5ZXJzLWZhbnMtdG9vLW11Y2gtZm9vdGJhbGwtc3VmZmVyaW5nLTczMzk0NzIvbGl0ZS8?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/hKx1-SZqZK7GntV7zMVqsGZHnA8RjWb4-xl3Uju_DYvPXet2abo3FKkE_uKus4nB41kAFz0FJxglBKwJomU-ZYMt3BNBo9HzwkQVKzd7HptQbLEIgjoN83Ry=-p-df-h100-w100-rw
"Oregon football recruiting: Four-star linebacker TJ Dudley commits to Ducks over Alabama, UCF",https://news.google.com/./articles/CAIiEIR0L7DfDDvb0vW7CsAVbLIqFggEKg4IACoGCAow5tYTMODEAjDyugQ?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/EqvRntYFyzq0kVBcS-gl8mADonVIyGr8O_-3TuNwBPQy0DwXmlnzn_wq8mrfy2YK1F-AJgPM1DR48w1RFY4=-p-df-h100-w100-rw
"Wisconsin Football: Badgers stay hot, get commitment from CB Jones",https://news.google.com/./articles/CAIiEEfrjBTjTSj4VTRJAffGevsqGQgEKhAIACoHCAowoNaVCzCo-KwDMIe96wY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/NfvfAoTdLNpxEl4bKHLrx_8MofM1mfAOJrQvN7uuwJq_zyesUy9PGPOd7pxOxS_AmV6wWfwCQHyzwLBDzaC1=-p-df-h100-w100-rw
Who are international football’s ultimate one-goal wonders?,https://news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9mb290YmFsbC8yMDIxL2p1bi8yMy93aG8tYXJlLWludGVybmF0aW9uYWwtZm9vdGJhbGxzLXVsdGltYXRlLW9uZS1nb2FsLXdvbmRlcnMtdGhlLWtub3dsZWRnZdIBeGh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9mb290YmFsbC8yMDIxL2p1bi8yMy93aG8tYXJlLWludGVybmF0aW9uYWwtZm9vdGJhbGxzLXVsdGltYXRlLW9uZS1nb2FsLXdvbmRlcnMtdGhlLWtub3dsZWRnZQ?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh4.googleusercontent.com/proxy/-OCwzs9bp_QsTQqFTy1aFHlFHkWl7oq4OSOIB4XJ3C3zPCUu6JMMM3FWXzs8oqqm3U5sTn8AfwJX0f64kOMPB9QnMqHiwVfIOYj_85dZnEdMTsi8GGmfUYHD9zeMyo3NPf8UBZkFNxsQvuJOwAIaeOSa1RtPK1u9r5tPqT1M5AST8dukWiMkiejdVexdp0feVM7mjFUFksIfVLOzqA-qknhcCQsrjJrW6vWsSnrFW_ZBamkoiUSVL6-qBKS96yG2vG7yXOyOAxFi5Q_pzPXHHKcvQ1S4qq1u5v8HeH9KI2nehaRbimctPY9AV9EDTXx2oqSPPtqoGNAwEyewO5Pw86wZED8aofaZcqQqhrrEC0LF8642tMpCoMWyaS3x-t8r4quXG1RQW_vZi0YsJXs3PMgmXxARkUfLezOmfqv8776S5X8UY-MWJ7XclYwSTRLa8fTHQiEkyg=-p-df-h100-w100-rw
Godby High School football continues to focus on community and building program,https://news.google.com/./articles/CBMifmh0dHBzOi8vd3d3Lnd0eGwuY29tL3Nwb3J0cy9oaWdoLXNjaG9vbC1zcG9ydHMvZ29kYnktaGlnaC1zY2hvb2wtZm9vdGJhbGwtY29udGludWVzLXRvLWZvY3VzLW9uLWNvbW11bml0eS1hbmQtYnVpbGRpbmctcHJvZ3JhbdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/z9Y6nLLoo3zX0PEJSaSbukYK7PzjTkZ3ILeXsttRJpuck8AEd2pvIY9oUR7uo4KXoFYHd0i2dngwVoP-JYDqEvk3q4UVtsUbTpkHBLhrKLRONk3vE7XNOxgB63nR4-5wBOCK8hkE945knxyIM-LTt8YYLC8lKeBXskRJxK0CPo8fZyrnRhVjXQL8pNOlg2UJOYxm5T7VpdDzGOgxoTOyvKB8yW6a0Fe6Ja8G-P_CmQlHLPI1KxmR3RuK3JE=-p-df-h100-w100-rw
"Football World Cup qualifiers, India vs Qatar, as it happened: Battling Blue Tigers go down to Qatar",https://news.google.com/./articles/CBMifmh0dHBzOi8vc2Nyb2xsLmluL2ZpZWxkLzk5NjYwNC9mb290YmFsbC13b3JsZC1jdXAtcXVhbGlmaWVycy1pbmRpYS12cy1xYXRhci1saXZlLXVwZGF0ZXMtc3VuaWwtY2hoZXRyaS1hbmQtY28tZmFjZS11cGhpbGwtdGFza9IBggFodHRwczovL2FtcC5zY3JvbGwuaW4vZmllbGQvOTk2NjA0L2Zvb3RiYWxsLXdvcmxkLWN1cC1xdWFsaWZpZXJzLWluZGlhLXZzLXFhdGFyLWxpdmUtdXBkYXRlcy1zdW5pbC1jaGhldHJpLWFuZC1jby1mYWNlLXVwaGlsbC10YXNr?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh6.googleusercontent.com/proxy/q6hNNwDZO13YfOAbP4Lklvx-hXWIel7KNqGxB1osS26uTMnFWgL0LAu-oBX2pZNN15VvSKRclw4xIsafdUbPmtAdT1xv9asXHEY2kR_JcG2vQfbqg-g9VFaB7Z4KX2acRsoWooLnMvktDZJb4acsZQ=-p-df-h100-w100-rw
Vols Football: Kaidon Salter addresses dismissal from Tennessee,https://news.google.com/./articles/CAIiEKHO7eiChd08UMDhNcGenCYqGQgEKhAIACoHCAow3NeFCzDNgYMDMNWViAY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/rap3O7RnvsksGwHYaJKEcNYn0Rw25Dle5m088dQoJUtR4oh8PxK1wluqYrbplEb-IwhWnJ7ZQuQ-oRUGUkTO=-p-df-h100-w100-rw
Didier Deschamps is reinventing the meaning of French football,https://news.google.com/./articles/CBMidWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9mb290YmFsbC8yMDIxL2p1bi8yMS9kaWRpZXItZGVzY2hhbXBzLXJlaW52ZW50ZWQtbWVhbmluZy1mcmVuY2gtZm9vdGJhbGwtZnJhbmNlLWV1cm8tMjAyMNIBdWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9mb290YmFsbC8yMDIxL2p1bi8yMS9kaWRpZXItZGVzY2hhbXBzLXJlaW52ZW50ZWQtbWVhbmluZy1mcmVuY2gtZm9vdGJhbGwtZnJhbmNlLWV1cm8tMjAyMA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/C61d1-HuLMmshod-L52py-prdLgLKqfzDeg762TWKLLhBF0zoEAGQD-qEukj_n3Ig0Nq1qMXukgRY79uXL6cUUR0-lZ07NxjhEyHzARKq08K2CB1bY_CJBHCowQylfSMoxtPn3T5fM_4LA_zssNBmoMsh0baJbz4UNNc8USAfbciH_WPtO2nVDVzkA4Q8j0hJHsIvmXCPM8Oz3pYcizL7DWRGYJPvBlsdlKSWHY-mlXfbklw5ZATNznOctvdw4pxTACVHG2h5KTg0YtH6tI6QKMy_MJ--E4WZPEukhTB5dT76MUaRx5shrRLpIiWpoB3GOCh9v2WH9mCERvimOFpMRvexlMdbWDuqH5qefn4jGg3VhdBPoPWK4k3-1XlVfWXwFbseFj-PuO-kgYffSB9PZRfkrzJCj3IH0_kuSitMIyRXj5Uk1cAh4TbInSDsZzHrZLe9TE6xeUT9A=-p-df-h100-w100-rw
Nike & Marcus Rashford say 'the new land of football' is inclusive & diverse,https://news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LnRoZWRydW0uY29tL25ld3MvMjAyMS8wNi8xOC9uaWtlLW1hcmN1cy1yYXNoZm9yZC1zYXktdGhlLW5ldy1sYW5kLWZvb3RiYWxsLWluY2x1c2l2ZS1kaXZlcnNl0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh6.googleusercontent.com/proxy/5Z88zLJ7oA1N57pCALipkcr86L2pSxPAtm4Zb74gWeze_npgmsG8dHO6NIEXYVJQwtBOisfqqOQBp_N_sRxTSM5jvqNObNsJhXKtKLC14tZdT01RHxSZe280BRAnzo6GbZRUBiK19fIJs3Gb6F2Cn9i6RGBtnNqDURJzVrGTpIdrfomyyEjNor0zvA=-p-df-h100-w100-rw
"Syracuse football has 6 players on Phil Steele’s preseason All-ACC team, but no linemen",https://news.google.com/./articles/CAIiEAovIh71_ISSAH70P4ASeAMqGQgEKhAIACoHCAowvqX_CjDFtfgCMIPcpAY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/iCcCiSpqvvjMp7SeLM8E-E9E7PC-HAGDTvAdAe3J4akCVLOdixeibj8-ynyDmjaIazO6nlm4nor21-ffSA=-p-df-h100-w100-rw
"Gophers football stadium name to change to Huntington Bank Stadium, pending Regents approval",https://news.google.com/./articles/CBMigQFodHRwczovL3d3dy5zdGFydHJpYnVuZS5jb20vdGNmLWJhbmstc3RhZGl1bS1uYW1lLXRvLWNoYW5nZS10by1odW50aW5ndG9uLWJhbmstc3RhZGl1bS11bml2ZXJzaXR5LW9mLW1pbm5lc290YS1nb3BoZXJzLzYwMDA3Mjg2My_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/thT1gRW8VwNBJyboBnihaneiffRaOV0N_rR2wSjnVwD6n8wtTZJSMzauBGhy9DNN4hPo2MOxb8QIwUQAhcxbPlP3-RVPPcQ9FzNu9OV00OqWFQ5W4coi0RG0HKZAILgZ62_3R2zcK2V-=-p-df-h100-w100-rw
LIU football coach Bryan Collins resigns,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lm5ld3NkYXkuY29tL3Nwb3J0cy9jb2xsZWdlL2NvbGxlZ2UtZm9vdGJhbGwvYnJ5YW4tY29sbGlucy1saXUtZm9vdGJhbGwtMS41MDI5MTY0M9IBYWh0dHBzOi8vd3d3Lm5ld3NkYXkuY29tL2FtcC9zcG9ydHMvY29sbGVnZS9jb2xsZWdlLWZvb3RiYWxsL2JyeWFuLWNvbGxpbnMtbGl1LWZvb3RiYWxsLTEuNTAyOTE2NDM?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/proxy/YgDF1wIkgYpoTIzcqZruXWkatKDJPCN-yxe-5-zS6LzYfI6UMw7-Si5nwqkpDwUY35yXe33uV2cM9cysU7oyt5ER9MnhVwEsBVPQK7OaliAzo-XpBsW8cdkHJdNfFbyG_S5USnR5FfTB1W9yb8htVMq7Kaar0KaSSAdJ4sg3dxFqDp5p8fFAuiPi2HnxdGzf2TY=-p-df-h100-w100-rw
Anonymous coach gives scouting report on Michigan football to Athlon Sports,https://news.google.com/./articles/CBMiggFodHRwczovLzI0N3Nwb3J0cy5jb20vY29sbGVnZS9taWNoaWdhbi9BcnRpY2xlL21pY2hpZ2FuLXdvbHZlcmluZXMtZm9vdGJhbGwtYXRobG9uLXNwb3J0cy1wcmV2aWV3LW1hZ2F6aW5lLWppbS1oYXJiYXVnaC0xNjcxNDMxMzMv0gGGAWh0dHBzOi8vMjQ3c3BvcnRzLmNvbS9jb2xsZWdlL21pY2hpZ2FuL0FydGljbGUvbWljaGlnYW4td29sdmVyaW5lcy1mb290YmFsbC1hdGhsb24tc3BvcnRzLXByZXZpZXctbWFnYXppbmUtamltLWhhcmJhdWdoLTE2NzE0MzEzMy9BbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh4.googleusercontent.com/proxy/B5asLtLkeKp6PHDvBhAzNDoBo754Tpr_PouR5g67xFA9OQ8e8L4U6X1ZtysQ57Bamwq-KYBzd73coXU9-oI53leQNwShEgyZ1eYFjKdwtn7wbK8gHEZeCoZoyw=-p-df-h100-w100-rw
Indian Football: How many matches have India won playing against top 60 ranked teams?,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LmdvYWwuY29tL2VuLWluL25ld3MvaW5kaWFuLWZvb3RiYWxsLWluZGlhLXFhdGFyLXRvcC13b3JsZC1jdXAtcXVhbGlmaWVycy0yMDIyLzFtc25kbTZwNnYwaHUxZGFyZ2RpbTk5OXUx0gF4aHR0cHM6Ly93d3cuZ29hbC5jb20vZW4taW4vYW1wL25ld3MvaW5kaWFuLWZvb3RiYWxsLWluZGlhLXFhdGFyLXRvcC13b3JsZC1jdXAtcXVhbGlmaWVycy0yMDIyLzFtc25kbTZwNnYwaHUxZGFyZ2RpbTk5OXUx?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh5.googleusercontent.com/proxy/kkMUchj67nKxt0k5x0dKSE1imBTTghwdeh3tgOgVLeIEDd5kdtyUEVdwzCvFtNmWz77jokj62_Zpj63x2PlD-uVutxfKTMdXjDMxzP_uLbDpNtlONkzKZvGmaJ9HK4oUeJlgrY2n3xcwUxbJGddHblEAcnvWiygVQmZDwCiXn2rKApw9evlTB101CASFLpR0efoHtblRI0ULNrEPoIpQpi4OGPBhVeVszOg=-p-df-h100-w100-rw
UNC Football: Tar Heels battling a top SEC program for 5-star,https://news.google.com/./articles/CAIiEPUxlow7UOZZP5ubVpDqNtwqGQgEKhAIACoHCAow9eKVCzCYha0DMLqu6wY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/Q8HnBrk1NhQM_-v_MAXEqjTS2PMOuUa7Bp4Yyax2suGotEKaHL88pIwiengqG1UTQywsN2dS46xVaGHXQFo=-p-df-h100-w100-rw
"LSU Football: Tigers are losing a starter, but it’s not a total surprise",https://news.google.com/./articles/CAIiEFUFBvdvqn6abpSgzXBRLMsqGQgEKhAIACoHCAowidiVCzCR-qwDMJe96wY?hl=en-IN&gl=IN&ceid=IN%3Aen,https://lh3.googleusercontent.com/yqNLDU7_S8d7akVq4DykMucH5ijQTnqigW7Dn7Mj3hx1xF1ngCF2lakVNgVY1_hFCULaiRLVjbPzBr6J6I8=-p-df-h100-w100-rw
